Running on Cartesius 

[1;31mtime	Tue Jan 13 23:18:16 CET 2015[0;39m
poly4_3.mtx-P4	4	113	673	0.052706	19	0.013358	0.009918	0.003402	0.000038	0.001351	0.002040	0.000011
poly4_3.mtx-P8	8	113	673	0.052706	19	0.014986	0.009298	0.005630	0.000058	0.001989	0.003629	0.000012
poly4_3.mtx-P16	16	113	673	0.052706	19	0.023335	0.015039	0.008204	0.000092	0.002906	0.005284	0.000014
poly4_4.mtx-P1	1	481	3121	0.013490	40	0.034184	0.031097	0.003066	0.000021	0.002228	0.000773	0.000066
poly4_4.mtx-P2	2	481	3121	0.013490	40	0.018907	0.013425	0.005448	0.000034	0.002598	0.002818	0.000032
poly4_4.mtx-P4	4	481	3121	0.013490	40	0.025736	0.018619	0.007074	0.000043	0.002847	0.004196	0.000031
poly4_4.mtx-P8	8	481	3121	0.013490	40	0.032640	0.021300	0.011263	0.000077	0.004128	0.007109	0.000026
poly4_4.mtx-P16	16	481	3121	0.013490	40	0.036769	0.019884	0.016787	0.000098	0.006037	0.010725	0.000025
poly4_4.mtx-P32	32	481	3121	0.013490	40	0.185105	0.085401	0.099270	0.000434	0.031934	0.067304	0.000032
poly4_4.mtx-P64	64	481	3121	0.013490	40	0.266435	0.120886	0.144805	0.000744	0.054296	0.090465	0.000043
poly4_5.mtx-P1	1	1985	13393	0.003399	83	0.045866	0.026261	0.019541	0.000064	0.016876	0.002184	0.000482
poly4_5.mtx-P2	2	1985	13393	0.003399	83	0.033199	0.014490	0.018642	0.000067	0.012167	0.006206	0.000269
poly4_5.mtx-P4	4	1985	13393	0.003399	83	0.034731	0.016118	0.018544	0.000069	0.009271	0.009126	0.000147
poly4_5.mtx-P8	8	1985	13393	0.003399	83	0.075802	0.050142	0.025548	0.000112	0.010639	0.014809	0.000100
poly4_5.mtx-P16	16	1985	13393	0.003399	83	0.067292	0.031321	0.035820	0.000151	0.013472	0.022255	0.000092
poly4_5.mtx-P32	32	1985	13393	0.003399	83	0.369598	0.174735	0.194381	0.000482	0.057587	0.136703	0.000091
poly4_5.mtx-P64	64	1985	13393	0.003399	83	1.056994	0.784208	0.272124	0.000662	0.083131	0.188917	0.000076
poly4_6.mtx-P1	1	8065	55441	0.000852	168	0.213935	0.069017	0.144684	0.000234	0.132685	0.007988	0.004011
poly4_6.mtx-P2	2	8065	55441	0.000852	168	0.148937	0.056433	0.092274	0.000230	0.075368	0.014837	0.002069
poly4_6.mtx-P4	4	8065	55441	0.000852	168	0.119582	0.052167	0.067248	0.000167	0.046058	0.019559	0.001631
poly4_6.mtx-P8	8	8065	55441	0.000852	168	0.122509	0.055784	0.066491	0.000234	0.034974	0.030943	0.000574
poly4_6.mtx-P16	16	8065	55441	0.000852	168	0.137805	0.056827	0.080699	0.000279	0.034373	0.045995	0.000331
poly4_6.mtx-P32	32	8065	55441	0.000852	168	0.657793	0.222856	0.434310	0.000627	0.145843	0.288229	0.000239
poly4_6.mtx-P64	64	8065	55441	0.000852	168	1.350714	0.794779	0.554998	0.000937	0.170319	0.384461	0.000218
poly5_1.mtx-P1	1	6	16	0.444444	3	0.011442	0.011334	0.000101	0.000007	0.000042	0.000054	0.000005
poly5_1.mtx-P2	2	6	16	0.444444	3	0.009073	0.008723	0.000310	0.000040	0.000111	0.000199	0.000000
poly5_1.mtx-P4	4	6	16	0.444444	3	0.009703	0.009041	0.000581	0.000081	0.000198	0.000381	0.000002
poly5_2.mtx-P1	1	31	151	0.157128	10	0.015781	0.015460	0.000313	0.000008	0.000135	0.000172	0.000006
poly5_2.mtx-P2	2	31	151	0.157128	10	0.011250	0.009998	0.001228	0.000024	0.000477	0.000745	0.000006
poly5_3.mtx-P1	1	141	841	0.042302	26	0.021084	0.019958	0.001114	0.000012	0.000614	0.000478	0.000022
poly5_3.mtx-P2	2	141	841	0.042302	26	0.014085	0.011049	0.003009	0.000027	0.001223	0.001769	0.000017
poly5_3.mtx-P4	4	141	841	0.042302	26	0.012865	0.008160	0.004665	0.000040	0.001665	0.002975	0.000025
poly5_3.mtx-P8	8	141	841	0.042302	26	0.021196	0.013815	0.007317	0.000064	0.002597	0.004708	0.000012
poly5_4.mtx-P1	1	601	3901	0.010800	60	0.033915	0.028478	0.005402	0.000035	0.004058	0.001225	0.000118
poly5_4.mtx-P2	2	601	3901	0.010800	60	0.028979	0.020505	0.008436	0.000038	0.004230	0.004128	0.000078
poly5_4.mtx-P4	4	601	3901	0.010800	60	0.036127	0.024988	0.011085	0.000054	0.004497	0.006538	0.000050
poly5_4.mtx-P8	8	601	3901	0.010800	59	0.039236	0.022408	0.016752	0.000076	0.006285	0.010427	0.000041
poly5_4.mtx-P16	16	601	3901	0.010800	60	0.048117	0.022825	0.025192	0.000100	0.009083	0.016087	0.000022
poly5_4.mtx-P32	32	601	3901	0.010800	60	0.220276	0.076736	0.143109	0.000431	0.042265	0.100804	0.000039
poly5_5.mtx-P1	1	2481	16741	0.002720	122	0.082889	0.048632	0.034181	0.000076	0.029789	0.003478	0.000914
poly5_5.mtx-P2	2	2481	16741	0.002720	122	0.062366	0.032206	0.030077	0.000083	0.020351	0.009249	0.000478
