Running on Cartesius 

[1;31mtime	Tue Jan 13 23:18:46 CET 2015[0;39m
poly5_6.m-P4	4	10401	10081	183	0.102245	0.040497	0.061279	0.000469	0.035064	0.024716	0.001498
poly5_6.m-P8	8	10401	10081	183	0.105310	0.039059	0.065729	0.000522	0.029290	0.035706	0.000734
poly5_6.m-P16	16	10401	10081	183	0.121922	0.040175	0.081123	0.000624	0.028552	0.052145	0.000426
poly5_6.m-P32	32	10401	10081	183	0.568173	0.174959	0.391979	0.001235	0.084870	0.306791	0.000318
poly5_6.m-P64	64	10401	10081	183	1.233801	0.698701	0.533381	0.001719	0.112121	0.421054	0.000206
poly6_1.m-P1	1	19	7	3	0.009192	0.009102	0.000078	0.000012	0.000019	0.000056	0.000003
poly6_1.m-P2	2	19	7	3	0.002079	0.001559	0.000480	0.000040	0.000082	0.000396	0.000002
poly6_2.m-P1	1	61	37	9	0.010113	0.009876	0.000225	0.000012	0.000062	0.000160	0.000004
poly6_2.m-P2	2	61	37	9	0.002982	0.001727	0.001218	0.000037	0.000260	0.000951	0.000007
poly6_2.m-P4	4	61	37	9	0.011738	0.010303	0.001379	0.000056	0.000341	0.001031	0.000007
poly6_3.m-P1	1	217	169	24	0.003049	0.002232	0.000800	0.000017	0.000307	0.000478	0.000015
poly6_3.m-P2	2	217	169	24	0.008727	0.006019	0.002665	0.000043	0.000806	0.001822	0.000037
poly6_3.m-P4	4	217	169	24	0.008813	0.005023	0.003730	0.000060	0.001021	0.002695	0.000014
poly6_3.m-P8	8	217	169	24	0.016754	0.010660	0.005992	0.000102	0.001606	0.004371	0.000015
poly6_3.m-P16	16	217	169	24	0.012773	0.002581	0.010047	0.000145	0.002337	0.007699	0.000011
poly6_4.m-P1	1	817	721	52	0.015647	0.012411	0.003200	0.000036	0.001807	0.001279	0.000114
poly6_4.m-P2	2	817	721	52	0.019812	0.013433	0.006306	0.000073	0.002475	0.003756	0.000075
poly6_4.m-P4	4	817	721	52	0.017238	0.008391	0.008758	0.000089	0.002871	0.005834	0.000054
poly6_4.m-P8	8	817	721	52	0.023580	0.009927	0.013512	0.000141	0.003810	0.009654	0.000047
poly6_4.m-P16	16	817	721	52	0.029220	0.009617	0.019414	0.000189	0.005323	0.014054	0.000037
poly6_4.m-P32	32	817	721	52	0.276721	0.158364	0.117591	0.000766	0.029597	0.087945	0.000049
poly6_5.m-P1	1	3169	2977	105	0.033536	0.014518	0.018905	0.000113	0.013698	0.004337	0.000870
poly6_5.m-P2	2	3169	2977	105	0.032921	0.012892	0.019859	0.000170	0.010762	0.008624	0.000473
poly6_5.m-P4	4	3169	2977	105	0.040084	0.017907	0.021982	0.000195	0.009571	0.012157	0.000254
poly6_5.m-P8	8	3169	2977	105	0.049776	0.019470	0.030071	0.000235	0.010370	0.019533	0.000168
poly6_5.m-P16	16	3169	2977	105	0.060099	0.018052	0.041675	0.000372	0.012372	0.029208	0.000094
poly6_5.m-P32	32	3169	2977	105	0.403273	0.164820	0.237535	0.000918	0.060654	0.176774	0.000107
poly6_5.m-P64	64	3169	2977	106	0.967022	0.645473	0.320239	0.001310	0.080330	0.239805	0.000104
poly6_6.m-P1	1	12481	12097	250	0.214646	0.050955	0.163276	0.000415	0.126160	0.028126	0.008990
poly6_6.m-P2	2	12481	12097	250	0.168096	0.049859	0.117673	0.000564	0.081893	0.031652	0.004128
poly6_6.m-P4	4	12481	12097	251	0.136661	0.044264	0.091844	0.000553	0.054431	0.035066	0.002347
poly6_6.m-P8	8	12481	12097	251	0.140049	0.043540	0.095902	0.000607	0.044233	0.050669	0.001000
poly6_6.m-P16	16	12481	12097	251	0.156129	0.041690	0.113747	0.000692	0.041569	0.071483	0.000695
poly6_6.m-P32	32	12481	12097	250	0.717970	0.184248	0.532413	0.001309	0.115081	0.416922	0.000410
poly6_6.m-P64	64	12481	12097	251	1.421113	0.683528	0.734807	0.002778	0.156133	0.578325	0.000349
poly7_1.m-P1	1	22	8	3	0.001569	0.001476	0.000083	0.000010	0.000028	0.000052	0.000003
poly7_1.m-P2	2	22	8	3	0.002152	0.001641	0.000477	0.000034	0.000130	0.000342	0.000005
poly7_2.m-P1	1	71	43	10	0.007976	0.007629	0.000335	0.000012	0.000099	0.000230	0.000006
poly7_2.m-P2	2	71	43	10	0.008548	0.007563	0.000948	0.000037	0.000252	0.000690	0.000006
poly7_2.m-P4	4	71	43	10	0.003646	0.001902	0.001669	0.000075	0.000417	0.001246	0.000006
poly7_2.m-P8	8	71	43	10	0.013224	0.010484	0.002651	0.000089	0.000751	0.001895	0.000004
poly7_3.m-P1	1	253	197	28	0.003613	0.002537	0.001049	0.000027	0.000426	0.000597	0.000026
