Running on Cartesius 

[1;31mtime	Thu Jan  8 12:02:52 CET 2015[0;39m
mat_name\tp\tn\tk\ttime_init\ttime_mv\ttime_ip\ttime_done\ttime_total
randmat_128_0_2.mtx-P8	8	128	3	0.005421	0.000327	0.000533	0.006283	0.006345
randmat_128_0_2.mtx-P16	16	128	3	0.007113	0.000474	0.000917	0.008506	0.008675
randmat_128_0_2.mtx-P32	32	128	3	0.068848	0.003239	0.004986	0.077076	0.077622
randmat_256_0_01.mtx-P1	1	256	4	0.002315	0.000166	0.000118	0.002608	0.002623
randmat_256_0_01.mtx-P2	2	256	4	0.002833	0.000351	0.000398	0.003586	0.003616
randmat_256_0_01.mtx-P4	4	256	4	0.002940	0.000391	0.000610	0.003947	0.004004
randmat_256_0_01.mtx-P8	8	256	4	0.003929	0.000500	0.000705	0.005136	0.005203
randmat_256_0_01.mtx-P16	16	256	4	0.005109	0.000713	0.001284	0.007109	0.007207
randmat_256_0_01.mtx-P32	32	256	4	0.064626	0.004169	0.006612	0.075412	0.076029
randmat_256_0_02.mtx-P1	1	256	4	0.002863	0.000162	0.000098	0.003128	0.003142
randmat_256_0_02.mtx-P2	2	256	4	0.003179	0.000426	0.000364	0.003973	0.004005
randmat_256_0_02.mtx-P4	4	256	4	0.003565	0.000309	0.000726	0.004603	0.004644
randmat_256_0_02.mtx-P8	8	256	4	0.004470	0.000445	0.000716	0.005634	0.005699
randmat_256_0_02.mtx-P16	16	256	4	0.005905	0.000761	0.001271	0.007941	0.008038
randmat_256_0_02.mtx-P32	32	256	4	0.065099	0.003711	0.006688	0.075501	0.076113
randmat_256_0_02.mtx-P64	64	256	4	0.109687	0.005469	0.009016	0.124175	0.124918
randmat_256_0_03.mtx-P1	1	256	3	0.003421	0.000147	0.000086	0.003659	0.003673
randmat_256_0_03.mtx-P2	2	256	3	0.003800	0.000217	0.000242	0.004263	0.004295
randmat_256_0_03.mtx-P4	4	256	3	0.004133	0.000261	0.000354	0.004751	0.004798
randmat_256_0_03.mtx-P8	8	256	3	0.004631	0.000354	0.000535	0.005521	0.005587
randmat_256_0_03.mtx-P16	16	256	3	0.006476	0.000655	0.000868	0.008000	0.008126
randmat_256_0_03.mtx-P32	32	256	3	0.068941	0.003213	0.005014	0.077171	0.077760
randmat_256_0_04.mtx-P1	1	256	3	0.004091	0.000138	0.000071	0.004304	0.004319
randmat_256_0_04.mtx-P2	2	256	3	0.004291	0.000226	0.000232	0.004751	0.004796
randmat_256_0_04.mtx-P4	4	256	3	0.004461	0.000240	0.000361	0.005066	0.005120
randmat_256_0_04.mtx-P8	8	256	3	0.005074	0.000334	0.000581	0.005989	0.006109
randmat_256_0_04.mtx-P16	16	256	3	0.006966	0.000537	0.000871	0.008374	0.008541
randmat_256_0_04.mtx-P32	32	256	3	0.067529	0.003283	0.005258	0.076072	0.076686
randmat_256_0_04.mtx-P64	64	256	3	0.108071	0.004222	0.006816	0.119112	0.119849
randmat_256_0_05.mtx-P1	1	256	3	0.004292	0.000139	0.000061	0.004495	0.004515
randmat_256_0_05.mtx-P2	2	256	3	0.004773	0.000221	0.000221	0.005218	0.005251
randmat_256_0_05.mtx-P4	4	256	3	0.004982	0.000254	0.000367	0.005606	0.005647
randmat_256_0_05.mtx-P8	8	256	3	0.005541	0.000332	0.000545	0.006418	0.006498
randmat_256_0_05.mtx-P16	16	256	3	0.007330	0.000568	0.000884	0.008784	0.008880
